Fecha;Hora share;Dia share;vistas
2013-07-12 04:02:44;4;4;1
2013-07-12 04:27:25;4;4;8
2013-07-12 05:07:59;5;4;2
2013-07-12 05:10:34;5;4;4
2013-07-12 13:17:13;13;4;1
2013-07-12 13:48:25;13;4;3
2013-07-12 15:45:51;15;4;5
2013-07-12 16:28:01;16;4;1
2013-07-12 16:33:43;16;4;2
2013-07-12 18:07:03;18;4;5
2013-07-12 20:40:59;20;4;2
2013-07-12 20:47:56;20;4;1
2013-07-12 22:38:59;22;4;1
2013-07-12 23:14:36;23;4;1
2013-07-12 23:33:37;23;4;19
2013-07-13 17:11:57;17;5;1
2013-07-13 17:12:40;17;5;2
2013-07-13 21:13:43;21;5;2
2013-07-14 19:22:27;19;6;2
2013-07-14 20:26:50;20;6;3
2013-07-15 02:06:03;2;0;2
2013-07-15 14:58:32;14;0;1
2013-07-17 17:46:27;17;2;1
2013-07-18 15:26:18;15;3;5
2013-07-21 19:15:02;19;6;4
2013-07-23 16:03:19;16;1;1
2013-07-23 16:04:24;16;1;2
2013-07-23 16:05:29;16;1;3
2013-07-23 16:05:36;16;1;1
2013-07-23 16:05:45;16;1;2
2013-07-23 16:05:59;16;1;1
2013-08-01 19:39:41;19;3;2
2013-08-02 00:43:50;0;4;1
2013-08-03 23:36:22;23;5;1
2013-08-10 05:55:47;5;5;3
2013-08-10 06:05:32;6;5;3
2013-08-10 06:06:58;6;5;1
2013-08-10 06:09:34;6;5;1
2013-08-10 06:11:32;6;5;1
2013-08-26 18:20:25;18;0;10
2013-09-10 10:36:52;10;1;1
2013-10-05 22:53:38;22;5;1
2013-10-07 23:17:35;23;0;6
2013-10-09 02:20:17;2;2;2
2013-10-09 13:09:51;13;2;1
2013-10-10 08:08:33;8;3;6
2013-10-10 17:23:51;17;3;3
2013-10-10 17:37:44;17;3;27
2013-10-10 18:17:57;18;3;19
2013-10-10 18:35:11;18;3;3
2013-10-10 18:47:47;18;3;2
2013-10-10 18:52:02;18;3;3
2013-10-10 18:53:26;18;3;7
2013-10-10 19:31:45;19;3;2
2013-10-10 19:32:38;19;3;2
2013-10-10 19:36:06;19;3;2
2013-10-10 19:37:25;19;3;2
2013-10-10 19:37:33;19;3;1
2013-10-10 19:37:39;19;3;1
2013-10-10 19:39:08;19;3;1
2013-10-10 19:42:29;19;3;1
2013-10-10 19:42:38;19;3;1
2013-10-10 19:42:44;19;3;2
2013-10-10 19:42:52;19;3;1
2013-10-10 19:42:57;19;3;1
2013-10-10 19:46:20;19;3;1
2013-10-10 19:50:12;19;3;3
2013-10-10 19:51:23;19;3;5
2013-10-10 19:53:47;19;3;1
2013-10-10 19:54:40;19;3;1
2013-10-10 19:56:07;19;3;2
2013-10-10 20:14:05;20;3;2
2013-10-10 20:19:19;20;3;1
2013-10-10 20:19:37;20;3;2
2013-10-10 20:35:15;20;3;5
2013-10-10 20:36:17;20;3;1
2013-10-10 20:39:14;20;3;2
2013-10-10 20:43:00;20;3;3
2013-10-10 20:45:24;20;3;11
2013-10-10 20:46:25;20;3;9
2013-10-10 20:47:25;20;3;5
2013-10-10 20:49:21;20;3;1
2013-10-10 20:55:59;20;3;9
2013-10-10 20:56:58;20;3;1
2013-10-10 20:57:00;20;3;1
2013-10-10 20:58:44;20;3;1
2013-10-10 20:59:17;20;3;2
2013-10-10 20:59:28;20;3;10
2013-10-10 21:08:40;21;3;3
2013-10-10 22:11:00;22;3;6
2013-10-10 22:34:46;22;3;1
2013-10-10 22:41:27;22;3;5
2013-10-10 22:44:29;22;3;1
2013-10-10 22:59:00;22;3;8
2013-10-10 23:25:42;23;3;11
2013-10-10 23:29:59;23;3;5
2013-10-11 00:34:07;0;4;6
2013-10-11 01:34:17;1;4;7
2013-10-11 01:43:53;1;4;2
2013-10-11 04:03:33;4;4;1
2013-10-11 04:24:57;4;4;5
2013-10-11 04:32:56;4;4;2
2013-10-11 05:01:11;5;4;4
2013-10-11 05:05:09;5;4;34
2013-10-11 05:52:21;5;4;5
2013-10-11 12:44:44;12;4;1
2013-10-11 13:01:03;13;4;2
2013-10-11 13:04:04;13;4;1
2013-10-11 13:32:47;13;4;5
2013-10-11 14:01:17;14;4;7
2013-10-11 15:08:27;15;4;12
2013-10-11 15:32:42;15;4;4
2013-10-11 15:33:00;15;4;3
2013-10-11 15:33:22;15;4;2
2013-10-11 15:33:50;15;4;3
2013-10-11 15:33:55;15;4;1
2013-10-11 15:42:23;15;4;14
2013-10-11 15:43:56;15;4;2
2013-10-11 15:53:21;15;4;9
2013-10-11 16:23:48;16;4;1
2013-10-11 16:24:10;16;4;7
2013-10-11 16:26:51;16;4;24
2013-10-11 16:27:06;16;4;79
2013-10-11 16:27:11;16;4;50
2013-10-11 16:27:23;16;4;14
2013-10-11 16:27:49;16;4;3
2013-10-11 16:31:57;16;4;10
2013-10-11 16:32:04;16;4;12
2013-10-11 16:33:17;16;4;1
2013-10-11 16:50:32;16;4;2
2013-10-11 16:51:12;16;4;1
2013-10-11 16:51:55;16;4;6
2013-10-11 17:03:43;17;4;1
2013-10-11 17:03:54;17;4;2
2013-10-12 00:07:02;0;5;17
2013-10-12 00:09:42;0;5;18
2013-10-12 00:09:58;0;5;22
2013-10-12 00:10:25;0;5;23
2013-10-12 00:11:35;0;5;25
2013-10-12 00:25:17;0;5;5
2013-10-12 00:25:26;0;5;17
2013-10-12 00:25:35;0;5;16
2013-10-12 00:25:41;0;5;17
2013-10-12 00:25:47;0;5;15
2013-10-12 00:35:16;0;5;10
2013-10-12 00:46:03;0;5;1
2013-10-12 01:47:52;1;5;3
2013-10-12 02:20:37;2;5;3
2013-10-12 02:21:45;2;5;6
2013-10-12 02:23:30;2;5;12
2013-10-12 02:24:21;2;5;4
2013-10-12 02:39:17;2;5;6
2013-10-12 02:39:26;2;5;6
2013-10-12 04:17:45;4;5;8
2013-10-12 04:17:58;4;5;12
2013-10-12 04:18:10;4;5;11
2013-10-12 04:18:25;4;5;11
2013-10-12 04:18:37;4;5;9
2013-10-12 04:18:47;4;5;10
2013-10-12 15:19:03;15;5;2
2013-10-12 17:07:21;17;5;8
2013-10-12 17:09:01;17;5;7
2013-10-12 17:14:41;17;5;3
2013-10-12 17:16:33;17;5;6
2013-10-12 17:20:34;17;5;1
2013-10-12 17:20:40;17;5;5
2013-10-12 17:20:53;17;5;1
2013-10-12 17:21:04;17;5;1
2013-10-12 17:21:17;17;5;3
2013-10-12 17:21:23;17;5;1
2013-10-12 17:21:31;17;5;1
2013-10-12 17:21:39;17;5;1
2013-10-12 17:22:10;17;5;2
2013-10-12 17:22:14;17;5;3
2013-10-12 17:22:27;17;5;5
2013-10-12 17:22:39;17;5;6
2013-10-12 19:51:45;19;5;24
2013-10-12 22:17:44;22;5;12
2013-10-12 22:20:45;22;5;6
2013-10-12 22:35:59;22;5;1
2013-10-13 00:37:53;0;6;6
2013-10-13 01:48:52;1;6;2
2013-10-13 02:10:29;2;6;2
2013-10-13 02:23:19;2;6;4
2013-10-13 02:38:37;2;6;2
2013-10-13 02:39:35;2;6;2
2013-10-13 02:49:45;2;6;2
2013-10-13 02:55:59;2;6;2
2013-10-13 02:56:06;2;6;2
2013-10-13 02:56:15;2;6;2
2013-10-13 02:56:23;2;6;2
2013-10-13 03:02:53;3;6;2
2013-10-13 03:02:58;3;6;2
2013-10-13 03:03:03;3;6;2
2013-10-13 03:06:18;3;6;6
2013-10-13 03:08:47;3;6;2
2013-10-13 03:08:56;3;6;2
2013-10-13 03:19:19;3;6;2
2013-10-13 03:19:26;3;6;2
2013-10-13 03:19:30;3;6;2
2013-10-13 03:19:34;3;6;2
2013-10-13 13:47:55;13;6;1
2013-10-13 13:50:18;13;6;3
2013-10-13 14:38:26;14;6;1
2013-10-13 20:30:48;20;6;4
2013-10-13 20:36:49;20;6;340
2013-10-13 20:52:32;20;6;219
2013-10-13 21:06:35;21;6;1
2013-10-13 21:25:30;21;6;1
2013-10-13 21:27:19;21;6;3
2013-10-13 21:27:52;21;6;1
2013-10-13 21:31:39;21;6;6
2013-10-13 21:40:00;21;6;4
2013-10-13 22:43:26;22;6;3
2013-10-13 22:46:50;22;6;2
2013-10-13 23:20:25;23;6;8
2013-10-13 23:36:46;23;6;4
2013-10-13 23:38:27;23;6;1
2013-10-13 23:41:50;23;6;3
2013-10-13 23:51:59;23;6;1
2013-10-14 00:03:16;0;0;1
2013-10-14 00:39:35;0;0;5
2013-10-14 00:42:56;0;0;1
2013-10-14 01:03:06;1;0;2
2013-10-14 01:38:19;1;0;7
2013-10-14 01:42:19;1;0;12
2013-10-14 01:56:39;1;0;5
2013-10-14 02:01:24;2;0;2
2013-10-14 02:07:50;2;0;2
2013-10-14 02:09:27;2;0;5
2013-10-14 02:40:06;2;0;3
2013-10-14 02:47:12;2;0;1
2013-10-14 02:47:43;2;0;1
2013-10-14 02:51:49;2;0;2
2013-10-14 03:25:04;3;0;2
2013-10-14 04:10:09;4;0;3
2013-10-14 04:33:18;4;0;6
2013-10-14 05:56:12;5;0;17
2013-10-14 06:50:03;6;0;1
2013-10-14 12:23:07;12;0;2
2013-10-14 14:43:47;14;0;4
2013-10-14 16:21:02;16;0;3
2013-10-14 16:22:18;16;0;1
2013-10-14 17:33:18;17;0;1
2013-10-14 17:34:22;17;0;6
2013-10-14 17:51:34;17;0;2
2013-10-14 17:52:56;17;0;1
2013-10-14 17:53:31;17;0;2
2013-10-14 17:54:03;17;0;1
2013-10-14 17:55:24;17;0;2
2013-10-14 18:05:57;18;0;1
2013-10-14 18:39:57;18;0;1
2013-10-14 18:43:32;18;0;1
2013-10-14 19:19:24;19;0;5
2013-10-14 20:10:54;20;0;7
2013-10-14 21:14:25;21;0;4
2013-10-14 21:15:38;21;0;9
2013-10-14 21:16:16;21;0;1
2013-10-14 21:16:51;21;0;2
2013-10-14 21:28:48;21;0;8
2013-10-14 21:30:45;21;0;10
2013-10-14 21:33:25;21;0;107
2013-10-14 21:35:09;21;0;11
2013-10-14 21:38:12;21;0;6
2013-10-14 21:39:46;21;0;2
2013-10-14 21:42:21;21;0;25
2013-10-14 21:42:52;21;0;9
2013-10-14 21:43:25;21;0;1
2013-10-14 21:52:07;21;0;5
2013-10-14 21:53:06;21;0;10
2013-10-14 21:53:27;21;0;7
2013-10-14 21:54:58;21;0;9
2013-10-14 21:59:35;21;0;9
2013-10-14 22:00:53;22;0;2
2013-10-14 22:11:37;22;0;7
2013-10-14 22:11:56;22;0;7
2013-10-14 22:12:54;22;0;4
2013-10-14 22:15:09;22;0;1
2013-10-14 22:45:20;22;0;7
2013-10-14 23:09:46;23;0;2
2013-10-14 23:16:19;23;0;2
2013-10-14 23:16:22;23;0;1
2013-10-14 23:16:24;23;0;1
2013-10-14 23:16:43;23;0;2
2013-10-14 23:28:20;23;0;56
2013-10-14 23:30:26;23;0;3
2013-10-14 23:32:40;23;0;3
2013-10-14 23:41:15;23;0;6
2013-10-15 00:01:07;0;1;10
2013-10-15 00:02:57;0;1;123
2013-10-15 00:03:27;0;1;58
2013-10-15 00:24:09;0;1;1
2013-10-15 00:27:46;0;1;36
2013-10-15 00:28:49;0;1;3
2013-10-15 00:29:11;0;1;29
2013-10-15 00:40:04;0;1;3
2013-10-15 00:44:32;0;1;6
2013-10-15 00:44:48;0;1;5
2013-10-15 01:12:43;1;1;3
2013-10-15 01:12:52;1;1;2
2013-10-15 01:13:19;1;1;18
2013-10-15 01:27:29;1;1;2
2013-10-15 01:45:40;1;1;5
2013-10-15 01:49:11;1;1;5
2013-10-15 01:55:54;1;1;11
2013-10-15 01:57:53;1;1;4
2013-10-15 02:20:40;2;1;1
2013-10-15 02:21:17;2;1;1
2013-10-15 02:21:34;2;1;2
2013-10-15 02:54:40;2;1;1
2013-10-15 03:00:26;3;1;6
2013-10-15 03:01:14;3;1;2
2013-10-15 03:05:56;3;1;1
2013-10-15 03:14:19;3;1;3
2013-10-15 08:26:09;8;1;1
2013-10-15 08:28:55;8;1;23
2013-10-15 08:34:05;8;1;36
2013-10-15 12:01:42;12;1;5
2013-10-15 12:39:15;12;1;32
2013-10-15 13:04:11;13;1;2
2013-10-15 13:04:41;13;1;1
2013-10-15 13:19:09;13;1;1
2013-10-15 13:46:57;13;1;5
2013-10-15 14:08:24;14;1;3
2013-10-15 14:14:30;14;1;42
2013-10-15 14:44:13;14;1;17
2013-10-15 14:45:49;14;1;2
2013-10-15 14:46:09;14;1;2
2013-10-15 14:46:14;14;1;1
2013-10-15 14:46:35;14;1;6
2013-10-15 14:47:40;14;1;3
2013-10-15 14:54:11;14;1;2
2013-10-15 14:55:36;14;1;3
2013-10-15 15:01:56;15;1;1
2013-10-15 15:02:15;15;1;5
2013-10-15 15:02:54;15;1;2
2013-10-15 15:03:48;15;1;5
2013-10-15 15:04:27;15;1;49
2013-10-15 15:05:37;15;1;31
2013-10-15 15:11:55;15;1;1
2013-10-15 15:15:01;15;1;1
2013-10-15 15:16:34;15;1;1
2013-10-15 16:05:00;16;1;1
2013-10-15 16:05:10;16;1;1
2013-10-15 16:35:51;16;1;1
2013-10-15 16:46:37;16;1;1
2013-10-15 16:46:38;16;1;1
2013-10-15 16:47:13;16;1;3
2013-10-15 16:49:25;16;1;1
2013-10-15 16:49:32;16;1;1
2013-10-15 16:49:49;16;1;1
2013-10-15 17:17:05;17;1;1
2013-10-15 17:17:35;17;1;1
2013-10-15 17:57:18;17;1;2
2013-10-15 18:06:27;18;1;3
2013-10-15 18:06:59;18;1;1
2013-10-15 18:07:17;18;1;1
2013-10-15 18:11:25;18;1;1
2013-10-15 18:15:06;18;1;1
2013-10-15 18:20:10;18;1;1
2013-10-15 18:20:38;18;1;1
2013-10-15 18:20:45;18;1;1
2013-10-15 18:21:01;18;1;1
2013-10-15 18:21:09;18;1;1
2013-10-15 18:21:14;18;1;1
2013-10-15 18:22:27;18;1;2
2013-10-15 18:24:03;18;1;2
2013-10-15 18:26:02;18;1;1
2013-10-15 18:28:37;18;1;1
2013-10-15 18:37:59;18;1;1
2013-10-15 18:38:31;18;1;1
2013-10-15 18:38:41;18;1;3
2013-10-15 18:38:53;18;1;3
2013-10-15 18:39:15;18;1;1
2013-10-15 18:39:33;18;1;1
2013-10-15 18:39:42;18;1;1
2013-10-15 18:51:56;18;1;1
2013-10-15 18:56:48;18;1;6
2013-10-15 19:12:01;19;1;1
2013-10-15 19:12:43;19;1;3
2013-10-15 19:13:00;19;1;3
2013-10-15 19:18:09;19;1;2
2013-10-15 19:24:36;19;1;1
2013-10-15 19:24:48;19;1;3
2013-10-15 19:25:01;19;1;1
2013-10-15 19:29:05;19;1;1
2013-10-15 19:34:01;19;1;5
2013-10-15 19:40:04;19;1;16
2013-10-15 19:40:36;19;1;5
2013-10-15 19:41:57;19;1;10
2013-10-15 19:42:26;19;1;8
2013-10-15 19:47:37;19;1;3
2013-10-15 20:11:08;20;1;3
2013-10-15 20:11:42;20;1;3
2013-10-15 20:12:41;20;1;2
2013-10-15 20:15:34;20;1;15
2013-10-15 20:29:52;20;1;3
2013-10-15 20:30:56;20;1;1
2013-10-15 20:38:21;20;1;29
2013-10-15 20:38:34;20;1;12
2013-10-15 20:38:58;20;1;2
2013-10-15 20:39:42;20;1;8
2013-10-15 20:41:44;20;1;1
2013-10-15 20:42:38;20;1;5
2013-10-15 21:36:08;21;1;3
2013-10-15 21:37:20;21;1;3
2013-10-15 22:19:59;22;1;1
2013-10-15 22:20:26;22;1;5
2013-10-15 22:20:38;22;1;1
2013-10-15 22:36:02;22;1;1
2013-10-15 22:42:16;22;1;1
2013-10-15 22:46:21;22;1;18
2013-10-15 22:46:55;22;1;1
2013-10-15 22:47:49;22;1;2
2013-10-15 22:48:33;22;1;11
2013-10-15 22:49:12;22;1;1
2013-10-15 22:49:29;22;1;2
2013-10-15 23:18:23;23;1;2
2013-10-15 23:37:56;23;1;7
2013-10-15 23:38:47;23;1;1
2013-10-15 23:40:07;23;1;6
2013-10-15 23:40:42;23;1;1
2013-10-15 23:40:56;23;1;5
2013-10-15 23:46:10;23;1;3
2013-10-15 23:56:39;23;1;2
2013-10-15 23:57:59;23;1;2
2013-10-15 23:58:17;23;1;11
2013-10-16 00:00:04;0;2;2
2013-10-16 00:02:28;0;2;2
2013-10-16 00:05:54;0;2;3
2013-10-16 00:13:35;0;2;3
2013-10-16 00:14:01;0;2;3
2013-10-16 00:14:23;0;2;5
2013-10-16 00:16:30;0;2;4
2013-10-16 00:18:43;0;2;2
2013-10-16 00:41:00;0;2;1
2013-10-16 00:45:07;0;2;1
2013-10-16 00:50:40;0;2;3
2013-10-16 00:51:26;0;2;4
2013-10-16 00:59:53;0;2;1
2013-10-16 01:01:09;1;2;3
2013-10-16 01:01:19;1;2;2
2013-10-16 01:01:27;1;2;1
2013-10-16 01:32:13;1;2;4
2013-10-16 01:32:26;1;2;10
2013-10-16 01:32:39;1;2;9
2013-10-16 01:32:54;1;2;9
2013-10-16 01:33:10;1;2;9
2013-10-16 01:33:16;1;2;8
2013-10-16 01:33:19;1;2;10
2013-10-16 01:33:22;1;2;10
2013-10-16 01:34:09;1;2;209
2013-10-16 01:38:02;1;2;60
2013-10-16 01:38:20;1;2;277
2013-10-16 01:38:33;1;2;10
2013-10-16 01:43:40;1;2;7
2013-10-16 01:45:31;1;2;14
2013-10-16 02:03:27;2;2;1
2013-10-16 02:06:25;2;2;1
2013-10-16 02:09:55;2;2;1
2013-10-16 02:10:52;2;2;2
2013-10-16 02:15:02;2;2;1
2013-10-16 02:15:45;2;2;1
2013-10-16 03:15:03;3;2;3
2013-10-16 03:26:37;3;2;10
2013-10-16 03:31:27;3;2;2
2013-10-16 03:36:55;3;2;2
2013-10-16 03:38:55;3;2;2
2013-10-16 03:41:01;3;2;2
2013-10-16 04:10:16;4;2;3
2013-10-16 04:41:16;4;2;1
2013-10-16 04:43:23;4;2;2
2013-10-16 10:24:20;10;2;9
2013-10-16 10:33:14;10;2;7
2013-10-16 10:44:59;10;2;5
2013-10-16 10:46:04;10;2;4
2013-10-16 10:56:54;10;2;4
2013-10-16 11:03:46;11;2;2
2013-10-16 12:36:15;12;2;3
2013-10-16 14:21:30;14;2;3
2013-10-16 14:23:03;14;2;18
2013-10-16 14:23:59;14;2;2
2013-10-16 14:33:47;14;2;15
2013-10-16 14:36:04;14;2;30
2013-10-16 14:36:26;14;2;12
2013-10-16 14:37:13;14;2;16
2013-10-16 14:37:24;14;2;8
2013-10-16 14:37:31;14;2;7
2013-10-16 14:37:37;14;2;13
2013-10-16 14:37:43;14;2;7
2013-10-16 14:37:55;14;2;65
2013-10-16 14:37:58;14;2;15
2013-10-16 14:38:04;14;2;11
2013-10-16 14:38:09;14;2;17
2013-10-16 14:40:25;14;2;1
2013-10-16 14:41:13;14;2;126
2013-10-16 14:41:16;14;2;52
2013-10-16 14:41:22;14;2;90
2013-10-16 14:42:26;14;2;4
2013-10-16 14:42:29;14;2;4
2013-10-16 14:43:13;14;2;2
2013-10-16 14:43:26;14;2;2
2013-10-16 14:44:29;14;2;100
2013-10-16 14:45:10;14;2;2
2013-10-16 14:47:00;14;2;5
2013-10-16 14:51:18;14;2;1
2013-10-16 14:56:44;14;2;3
2013-10-16 14:56:53;14;2;1
2013-10-16 14:57:34;14;2;1
2013-10-16 14:58:23;14;2;1
2013-10-16 14:58:35;14;2;1
2013-10-16 14:58:53;14;2;2
2013-10-16 15:00:02;15;2;2
2013-10-16 15:01:33;15;2;2
2013-10-16 15:19:44;15;2;44
2013-10-16 15:19:49;15;2;45
2013-10-16 15:19:53;15;2;43
2013-10-16 15:19:55;15;2;53
2013-10-16 15:49:42;15;2;9
2013-10-16 15:58:06;15;2;9
2013-10-16 16:50:16;16;2;17
2013-10-16 16:50:35;16;2;1
2013-10-16 17:09:49;17;2;31
2013-10-16 18:12:19;18;2;7
2013-10-16 18:22:52;18;2;2
2013-10-16 18:28:02;18;2;29
2013-10-16 18:28:05;18;2;28
2013-10-16 19:21:46;19;2;2
2013-10-16 19:25:10;19;2;8
2013-10-16 20:52:30;20;2;1
2013-10-16 21:14:58;21;2;2
2013-10-16 21:18:25;21;2;2
2013-10-16 21:20:53;21;2;5
2013-10-16 21:33:19;21;2;4
2013-10-16 21:34:26;21;2;4
2013-10-16 21:34:39;21;2;4
2013-10-16 21:35:02;21;2;5
2013-10-16 21:41:58;21;2;6
2013-10-16 22:15:14;22;2;9
2013-10-16 22:21:15;22;2;4
2013-10-16 23:26:55;23;2;2
2013-10-16 23:28:34;23;2;1
2013-10-16 23:28:55;23;2;2
2013-10-16 23:30:30;23;2;1
2013-10-16 23:30:36;23;2;7
2013-10-16 23:49:03;23;2;1
2013-10-17 00:09:46;0;3;3
2013-10-17 00:10:27;0;3;4
2013-10-17 00:13:24;0;3;1
2013-10-17 00:13:50;0;3;12
2013-10-17 00:15:54;0;3;1
2013-10-17 00:15:59;0;3;6
2013-10-17 00:47:38;0;3;1
2013-10-17 00:59:31;0;3;2
2013-10-17 00:59:34;0;3;4
2013-10-17 01:02:44;1;3;3
2013-10-17 01:12:12;1;3;5
2013-10-17 01:20:16;1;3;8
2013-10-17 01:23:05;1;3;2
2013-10-17 01:23:12;1;3;2
2013-10-17 01:30:51;1;3;3
2013-10-17 01:31:11;1;3;1
2013-10-17 01:31:38;1;3;2
2013-10-17 01:31:47;1;3;4
2013-10-17 01:32:26;1;3;2
2013-10-17 01:32:35;1;3;1
2013-10-17 01:36:11;1;3;2
2013-10-17 01:36:36;1;3;2
2013-10-17 01:38:03;1;3;1
2013-10-17 01:39:58;1;3;1
2013-10-17 02:07:03;2;3;1
2013-10-17 02:07:29;2;3;1
2013-10-17 02:27:04;2;3;9
2013-10-17 02:46:29;2;3;1
2013-10-17 02:47:09;2;3;2
2013-10-17 04:09:20;4;3;1
2013-10-17 04:09:33;4;3;2
2013-10-17 04:09:34;4;3;1
2013-10-17 12:04:07;12;3;8
2013-10-17 16:03:40;16;3;1
2013-10-17 16:04:49;16;3;1
2013-10-17 16:05:28;16;3;1
2013-10-17 16:05:34;16;3;1
2013-10-17 16:05:39;16;3;1
2013-10-17 16:13:34;16;3;9
2013-10-17 17:40:03;17;3;6
2013-10-17 18:12:06;18;3;7
2013-10-17 18:50:35;18;3;612
2013-10-17 18:58:10;18;3;72
2013-10-17 19:02:46;19;3;43
2013-10-17 19:08:50;19;3;17
2013-10-17 19:15:52;19;3;6
2013-10-17 19:15:58;19;3;2
2013-10-17 19:16:47;19;3;9
2013-10-17 19:40:41;19;3;52
2013-10-17 19:48:16;19;3;6
2013-10-17 19:55:58;19;3;4
2013-10-17 19:56:55;19;3;1
2013-10-17 19:59:29;19;3;5
2013-10-17 20:09:06;20;3;9
2013-10-17 20:09:14;20;3;18
2013-10-17 20:09:14;20;3;12
2013-10-17 20:09:49;20;3;18
2013-10-17 20:09:55;20;3;7
2013-10-17 20:10:07;20;3;4
2013-10-17 20:10:23;20;3;13
2013-10-17 20:15:09;20;3;215
2013-10-17 20:34:36;20;3;1
2013-10-17 20:43:14;20;3;3
2013-10-17 21:03:33;21;3;2
2013-10-17 21:23:25;21;3;7
2013-10-17 21:45:44;21;3;1
2013-10-17 21:58:10;21;3;2
2013-10-17 22:07:54;22;3;212
2013-10-17 22:10:46;22;3;210
2013-10-17 22:14:56;22;3;14
2013-10-17 22:46:55;22;3;5
2013-10-17 22:49:01;22;3;5
2013-10-17 22:54:42;22;3;4
2013-10-17 22:59:45;22;3;1
2013-10-17 23:00:15;23;3;1
2013-10-17 23:04:05;23;3;4
2013-10-17 23:09:06;23;3;1
2013-10-17 23:11:14;23;3;6
2013-10-17 23:20:07;23;3;3
2013-10-17 23:21:25;23;3;1
2013-10-17 23:26:39;23;3;4
2013-10-18 00:24:30;0;4;1
2013-10-18 00:25:02;0;4;1
2013-10-18 00:25:23;0;4;1
2013-10-18 01:40:23;1;4;4
2013-10-18 01:42:15;1;4;2
2013-10-18 02:24:15;2;4;4
2013-10-18 02:37:38;2;4;5
2013-10-18 03:35:31;3;4;29
2013-10-18 10:11:20;10;4;5
2013-10-18 12:44:46;12;4;2
2013-10-18 12:56:25;12;4;3
2013-10-18 12:56:40;12;4;4
2013-10-18 12:59:25;12;4;7
2013-10-18 12:59:28;12;4;5
2013-10-18 15:12:42;15;4;2
2013-10-18 17:04:29;17;4;1
2013-10-18 17:04:51;17;4;1
2013-10-18 17:06:14;17;4;7
2013-10-18 17:10:22;17;4;5
2013-10-18 17:11:12;17;4;5
2013-10-18 17:17:21;17;4;1
2013-10-18 17:19:13;17;4;3
2013-10-18 17:19:21;17;4;1
2013-10-18 17:23:10;17;4;5
2013-10-18 17:23:58;17;4;2
2013-10-18 17:24:14;17;4;4
2013-10-18 17:24:19;17;4;3
2013-10-18 17:24:26;17;4;2
2013-10-18 17:24:41;17;4;2
2013-10-18 17:24:48;17;4;2
2013-10-18 17:24:54;17;4;1
2013-10-18 17:25:05;17;4;2
2013-10-18 17:25:13;17;4;2
2013-10-18 17:25:18;17;4;2
2013-10-18 17:29:09;17;4;2
2013-10-18 17:29:19;17;4;2
2013-10-18 17:29:28;17;4;2
2013-10-18 17:29:33;17;4;3
2013-10-18 17:29:41;17;4;4
2013-10-18 17:48:16;17;4;12
2013-10-18 18:03:06;18;4;1
2013-10-18 18:08:27;18;4;26
2013-10-18 18:11:47;18;4;23
2013-10-18 18:14:34;18;4;5
2013-10-18 18:21:00;18;4;5
2013-10-18 18:22:43;18;4;1
2013-10-18 18:22:44;18;4;81
2013-10-18 18:48:36;18;4;1
2013-10-18 19:40:37;19;4;3
2013-10-18 20:05:39;20;4;2
2013-10-18 20:06:28;20;4;3
2013-10-18 20:06:51;20;4;1
2013-10-18 20:53:33;20;4;4
2013-10-18 21:27:34;21;4;1
2013-10-18 21:34:05;21;4;1
2013-10-18 21:40:54;21;4;1
2013-10-18 22:14:32;22;4;1
2013-10-18 22:35:22;22;4;1
2013-10-19 00:07:38;0;5;1
2013-10-19 00:08:35;0;5;1
2013-10-19 01:02:24;1;5;1
2013-10-19 02:18:15;2;5;1
2013-10-19 14:42:31;14;5;16
2013-10-19 16:09:50;16;5;3
2013-10-19 16:10:22;16;5;1
2013-10-19 17:28:49;17;5;6
2013-10-19 18:19:56;18;5;5
2013-10-19 18:26:38;18;5;10
2013-10-19 18:43:12;18;5;21
2013-10-19 21:09:45;21;5;24
2013-10-19 23:12:09;23;5;4
2013-10-19 23:59:55;23;5;2
2013-10-20 01:39:50;1;6;1
2013-10-20 02:01:54;2;6;3
2013-10-20 05:43:59;5;6;2
2013-10-20 05:44:19;5;6;2
2013-10-20 05:45:10;5;6;4
2013-10-20 05:45:22;5;6;2
2013-10-20 07:29:29;7;6;1
2013-10-20 14:02:41;14;6;1
2013-10-20 14:03:05;14;6;3
2013-10-20 16:58:10;16;6;6
2013-10-20 16:59:17;16;6;1
2013-10-20 17:14:42;17;6;1
2013-10-20 17:15:36;17;6;1
2013-10-20 17:28:47;17;6;1
2013-10-20 19:34:05;19;6;6
2013-10-20 19:59:57;19;6;15
2013-10-20 20:15:39;20;6;23
2013-10-20 20:27:24;20;6;7
2013-10-20 20:46:38;20;6;1
2013-10-20 20:47:08;20;6;4
2013-10-20 20:47:54;20;6;1
2013-10-20 21:26:47;21;6;1
2013-10-20 21:29:41;21;6;1
2013-10-20 21:41:05;21;6;4
2013-10-20 22:33:46;22;6;1
2013-10-20 22:42:25;22;6;2
2013-10-20 23:12:31;23;6;2
2013-10-20 23:14:21;23;6;2
2013-10-20 23:19:35;23;6;10
2013-10-21 00:07:56;0;0;1
2013-10-21 00:59:13;0;0;2
2013-10-21 01:02:50;1;0;4
2013-10-21 01:04:26;1;0;1
2013-10-21 01:04:46;1;0;2
2013-10-21 01:05:49;1;0;4
2013-10-21 01:12:12;1;0;3
