id;url;saldo_actual;category;points_per_view;release_date;release_date_youtube;duracion;release_difference;total_views;points_given;shares_first_day;shares_first_week;shares_first_month;male_shares;female_shares;total_shares;total_users_at_release;1_week_active_users_at_release;2_week_active_users_at_release;1_week_new_users_at_release;2_week_new_users_at_release;active_raffles_at_release;1_week_active_raffles;2_week_active_raffles
877;kbB61_urAlg;99670;MISC;30;2014-10-19 17:02:09;2014-09-19 16:03:27;140;2595522;11;330;1;1;1;0;0;1;2695;3;9;1;7;0;0;0
911;5rrM3zl4J_g;99670;MISC;30;2014-11-06 23:20:29;2014-11-05 19:30:25;61;100204;11;330;1;1;1;0;0;1;2707;7;10;6;6;0;0;0
126;5fHe1QFAHwQ;9940;IDEAS;10;2013-12-12 15:07:46;2013-12-07 06:59:17;46;461309;10;60;6;6;6;3;1;6;1343;131;235;94;212;5;5;5
202;RqziQX7eEv0;9760;DEPORTES;30;2014-01-20 02:01:26;2014-01-19 16:50:11;286;33075;10;240;3;4;6;3;2;6;1537;62;124;30;111;6;6;6
240;TNcPdOY3klc;9700;MISC;30;2014-02-06 00:50:11;0000-00-00 00:00:00;0;-1;10;300;2;2;2;1;0;2;1573;32;62;15;31;6;6;6
244;PCRqNsRflHM;9700;MISC;30;2014-02-06 19:39:12;2014-02-04 04:42:14;157;226618;10;300;4;5;5;2;2;5;1573;31;59;15;29;6;6;6
324;imVNg9j7rvU;19700;DEPORTES;30;2014-03-08 02:27:50;2014-03-04 20:22:29;181;281121;10;300;2;4;8;5;2;8;2050;43;106;31;249;4;5;8
338;9HvaFhUcm-4;9700;MISC;30;2014-03-11 14:53:02;2014-03-07 02:27:59;182;390303;10;300;3;7;7;4;2;7;2065;58;87;35;87;4;5;8
343;w4lnVx2BAYk;9700;IDEAS;30;2014-03-12 18:10:02;2014-03-12 17:16:23;111;3219;10;300;5;7;8;5;2;8;2071;52;85;30;73;4;5;8
394;odmFO7pJ-RQ;29700;IDEAS;30;2014-03-25 18:26:20;2014-03-18 10:45:38;208;632442;10;300;3;3;5;3;1;5;2154;64;91;50;89;5;6;7
529;YhTaNHYWRZ4;9700;M;30;2014-05-06 16:20:52;2014-05-06 13:00:19;233;12033;10;300;3;3;3;2;0;3;2361;26;60;11;46;5;5;5
654;gMaDhkNJA2g;999700;DEPORTES;30;2014-06-13 03:22:26;2014-06-12 06:37:18;210;74708;10;300;2;4;4;2;1;4;2438;30;46;11;23;3;3;3
716;iZw_LySNNzM;99700;MISC;30;2014-07-17 18:39:12;2014-07-15 00:03:57;265;239715;10;300;2;3;3;2;0;3;2514;15;33;15;38;2;2;9
770;iCmGj9VbYE4;99700;DEPORTES;30;2014-08-15 19:02:47;2014-08-08 07:11:38;123;647469;10;300;1;3;4;2;1;4;2591;5;13;8;16;8;8;8
777;ovqM72em1dA;99700;MISC;30;2014-08-19 21:00:15;2014-08-19 16:43:29;380;15406;10;300;1;1;1;0;0;1;2595;5;11;7;18;8;8;8
809;bKG2WAkgyyU;99700;MISC;30;2014-09-09 13:55:05;2014-09-09 08:32:19;204;19366;10;300;1;1;1;0;0;1;2630;17;21;21;30;0;0;0
816;Q21bznzy_HY;99700;VIDEOJUEGOS;30;2014-09-12 14:27:06;2014-09-12 12:55:07;145;5519;10;300;2;3;3;1;1;3;2646;20;22;37;41;0;0;0
836;yFfjUMinFPk;99700;MISC;30;2014-09-26 03:08:18;0000-00-00 00:00:00;0;-1;10;300;2;2;2;0;1;2;2673;9;14;12;29;0;0;0
917;_AArltTNRaA;99700;DEPORTES;30;2014-11-13 19:13:44;2014-11-13 14:00:13;182;18811;10;300;1;2;3;2;0;3;2709;4;9;2;8;0;0;0
212;jPtPC4zqjzQ;9730;DEPORTES;30;2014-01-22 01:49:03;2014-01-19 23:31:31;62;181052;9;270;2;3;5;3;1;5;1542;52;123;17;111;6;6;6
237;rtu62Gklgso;9640;CINE;40;2014-02-04 15:46:57;2014-02-03 07:20:28;605;116789;9;360;4;5;6;4;1;6;1567;33;64;16;26;6;6;6
241;3Js4YZ1z0to;9730;MISC;30;2014-02-06 15:25:07;2014-01-29 15:37:03;69;690484;9;270;3;3;4;2;1;4;1573;28;58;15;30;6;6;6
257;I80JEAhB278;9730;VIDEOJUEGOS;30;2014-02-11 15:42:14;2014-02-10 17:00:29;107;81705;9;270;2;2;3;4;3;8;1577;22;47;10;26;6;6;6
304;kqgrGho4aYM;39460;MISC;60;2014-03-03 18:19:52;2014-03-03 15:09:20;44;11432;9;540;4;4;10;5;4;10;2025;46;150;77;442;5;5;6
335;nViWpVc1x_4;9730;MISC;30;2014-03-11 13:34:38;2014-03-10 21:40:47;29;57231;9;270;2;4;4;2;1;4;2065;58;87;35;91;4;5;8
351;GcccM2BAshE;9730;MISC;30;2014-03-14 14:52:55;2014-03-14 12:30:46;242;8529;9;270;4;6;6;3;2;6;2079;47;74;30;61;4;7;7
570;V5teyjPeVco;999730;MISC;30;2014-05-18 00:12:55;2014-05-15 18:49:56;160;192179;9;270;2;4;4;3;0;4;2385;25;46;11;28;3;3;7
574;vtr5q6dn7CA;999730;M;30;2014-05-19 17:53:13;2014-05-19 02:34:16;150;55137;9;270;3;3;3;2;0;3;2391;31;51;16;32;3;7;7
678;tncJIHP39_E;99730;M;30;2014-06-26 03:50:03;2014-06-10 18:00:04;232;1331399;9;270;2;2;3;2;0;3;2468;27;48;13;31;1;6;6
711;BJj7Km7Raks;99730;IDEAS;30;2014-07-15 15:21:49;2014-07-14 05:14:43;67;122826;9;270;1;2;2;1;0;2;2509;18;38;15;35;3;3;3
717;xWBGrkc360M;99730;MISC;30;2014-07-21 13:31:19;2014-07-21 12:00:44;93;5435;9;270;3;3;3;2;0;3;2533;13;30;27;45;2;2;9
800;QJNkJJHZows;99550;DEPORTES;50;2014-09-05 00:48:42;2014-09-04 13:00:08;106;42514;9;450;1;3;3;2;0;3;2609;3;11;5;13;0;0;0
845;m78gYyTrG7Y;99730;MISC;30;2014-09-30 12:39:14;2014-09-29 17:37:50;127;68484;9;270;1;1;1;0;0;1;2682;14;20;20;30;0;0;0
879;z7yqtW4Isec;99730;VIAJES;30;2014-10-20 18:07:40;2014-10-06 16:48:28;213;1214352;9;270;1;2;2;0;1;2;2695;4;10;1;6;0;0;0
883;cqsonfSQk2I;99730;MISC;30;2014-10-21 15:53:30;0000-00-00 00:00:00;0;-1;9;270;1;1;1;0;0;1;2695;4;9;1;6;0;0;0
887;Qe5iGKfl_ws;99730;VIDEOJUEGOS;30;2014-10-22 17:32:39;2014-10-22 16:00:05;163;5554;9;270;2;2;2;1;0;2;2699;6;10;5;8;0;0;0
890;ndHDdzTllao;99730;IDEAS;30;2014-10-23 20:44:02;2014-10-14 11:56:07;71;809275;9;270;1;1;1;0;0;1;2701;9;12;6;8;0;0;0
892;WwNsRs5dKyA;99730;M;30;2014-10-27 19:14:25;2014-10-27 16:00:46;287;11619;9;270;1;1;1;0;0;1;2701;9;10;6;7;0;0;0
944;7fIkHeza6vQ;199200;DEPORTES;100;2014-12-09 01:09:01;2014-07-31 12:02:52;104;11279169;9;800;2;4;5;3;1;5;2720;8;9;3;6;1;1;1
945;8WBqX7MSqWw;99730;VIAJES;30;2014-12-09 12:47:15;2014-12-08 13:03:42;39;85413;9;270;1;1;1;0;0;1;2720;10;11;3;6;1;1;1
952;zKx2B8WCQuw;99730;MISC;30;2014-12-09 19:33:06;2014-12-09 17:57:35;396;5731;9;270;1;2;2;1;0;2;2720;11;12;3;6;1;1;1
958;btn2tPxjisA;99730;CINE;30;2014-12-22 00:35:50;2014-12-18 22:38:30;188;266240;9;270;1;1;1;0;0;1;2723;4;11;0;4;0;0;0
199;icBXcvCZfGs;14760;MISC;30;2014-01-17 17:39:13;2014-01-17 00:31:57;203;61636;8;240;3;5;5;1;3;5;1536;72;127;42;112;6;6;6
227;ns7RFZPTfpc;9760;IDEAS;30;2014-01-30 23:51:44;0000-00-00 00:00:00;0;-1;8;240;3;4;5;6;2;9;1558;39;65;13;23;6;6;6
270;hbFPyMOHcHQ;9760;CINE;30;2014-02-18 23:21:42;2014-02-18 14:45:54;20;30948;8;240;2;3;7;4;2;7;1583;10;24;6;15;5;5;5
287;M98Guh1o6cg;9760;DEPORTES;30;2014-02-24 18:18:03;2014-02-24 11:26:14;67;24709;8;240;2;2;6;4;2;7;1948;114;120;365;371;5;5;5
295;BbMlzoOr5qQ;19760;CINE;30;2014-02-26 15:05:44;2013-11-28 23:19:10;147;7746394;8;240;2;2;9;4;4;9;1995;122;133;406;418;5;5;5
460;iZ6PVBvQf-g;99760;IDEAS;30;2014-04-10 15:23:34;2014-01-08 06:38:14;157;7980320;8;240;4;7;7;6;0;7;2243;49;93;48;83;4;5;5
519;sFu5qXMuaJU;99760;VIDEOJUEGOS;30;2014-05-02 19:47:41;2014-05-02 05:44:01;167;50620;8;240;2;3;4;2;1;4;2356;31;70;13;61;5;5;5
553;34MMiqeuDpU;99760;CINE;30;2014-05-13 13:48:22;0000-00-00 00:00:00;0;-1;8;240;2;2;2;1;0;2;2376;36;50;15;26;4;4;8
875;FWN08M0kg4c;99760;DEPORTES;30;2014-10-16 01:02:20;2014-10-15 22:47:40;117;8080;8;240;1;1;1;0;0;1;2694;6;14;2;11;0;0;0
881;9Lb4F1dnD0g;99760;DEPORTES;30;2014-10-21 02:33:08;2014-10-18 13:48:27;44;218681;8;240;2;3;3;4;0;5;2695;4;10;1;6;0;0;0
891;u1ZB_rGFyeU;99760;M;30;2014-10-27 14:54:24;2014-10-27 12:15:43;321;9521;8;240;1;1;1;0;0;1;2701;9;10;6;7;0;0;0
904;DOSEekGuq0w;99760;IDEAS;30;2014-11-04 15:29:03;2013-10-02 11:56:46;143;34399937;8;240;1;1;1;0;0;1;2704;8;14;3;9;0;0;0
906;OXwichuGW28;99760;CINE;30;2014-11-04 20:09:36;0000-00-00 00:00:00;0;-1;8;240;1;2;2;1;0;2;2704;8;14;3;9;0;0;0
923;tkTdsCfHCrA;99760;MISC;30;2014-11-19 02:43:15;2014-11-18 08:30:03;200;65592;8;240;2;2;2;0;1;2;2713;4;8;4;8;0;0;0
951;nltqM_Q-cwg;99760;MISC;30;2014-12-09 19:09:09;2014-12-09 15:12:46;99;14183;8;240;1;1;2;0;1;2;2720;10;11;3;6;1;1;1
213;9WCWpWQXveQ;9790;DEPORTES;30;2014-01-22 02:09:55;2014-01-21 02:54:55;403;83700;7;210;2;4;6;3;2;6;1542;51;123;15;111;6;6;6
258;YbNmL6hSNKw;9790;IDEAS;30;2014-02-12 00:25:57;2014-02-07 15:49:31;78;376586;7;210;2;2;3;4;3;8;1577;19;45;9;23;6;6;6
264;R35k8WNpCio;9790;MISC;30;2014-02-13 03:04:00;2014-01-24 00:52:11;37;1735909;7;210;2;2;5;1;1;5;1579;21;42;6;21;5;5;5
284;VXtqvBOlibY;9790;MISC;30;2014-02-22 22:48:59;2014-02-22 08:15:34;67;52405;7;210;2;2;2;1;0;2;1867;95;101;284;291;5;5;5
320;RIFqHn_Ul0M;9790;CINE;30;2014-03-07 00:30:47;2014-03-06 19:28:38;84;18129;7;210;2;5;8;5;2;8;2047;44;134;33;355;4;5;5
323;MFaOogd6YyA;119790;MISC;30;2014-03-07 02:05:13;2014-03-05 21:47:31;64;101862;7;210;3;3;3;2;0;3;2047;43;132;32;349;4;5;5
334;FN0cHYm3YtU;9790;MISC;30;2014-03-11 01:06:33;2014-03-06 16:58:06;170;374907;7;210;2;4;4;2;1;4;2060;54;86;34;96;4;5;8
339;5pgg5237NXk;9790;DEPORTES;30;2014-03-11 18:31:24;2014-03-11 07:34:09;180;39435;7;210;3;7;8;5;2;8;2065;57;87;33;83;4;5;8
344;lZ4sKdV1P0A;9790;IDEAS;30;2014-03-12 21:56:39;2014-03-11 18:07:13;193;100166;7;210;3;5;9;6;2;9;2071;51;83;29;70;4;5;8
390;RTkiEPrg_jo;29790;MISC;30;2014-03-24 21:32:05;2014-03-22 03:27:28;205;237877;7;210;3;3;3;1;1;3;2142;61;89;45;85;5;6;6
462;8poprXndVfY;49720;DEPORTES;40;2014-04-10 18:13:27;2014-04-10 17:00:03;80;4404;7;280;3;8;12;9;3;13;2245;50;94;49;83;4;5;5
530;C74gOoFz5hM;99790;MISC;30;2014-05-06 17:01:20;2014-05-05 22:01:19;228;68401;7;210;2;2;3;1;1;3;2361;26;60;11;46;5;5;5
548;uPE2oBnzROY;99790;MISC;30;2014-05-12 01:57:40;0000-00-00 00:00:00;0;-1;7;210;2;2;2;1;0;2;2375;35;49;16;26;4;4;4
555;oG08ukJPtR8;99790;M;30;2014-05-14 14:56:10;2014-05-14 13:00:04;248;6966;7;210;4;4;4;1;2;4;2383;36;46;22;30;4;4;8
589;8qYyEM224z8;99790;CINE;30;2014-05-22 16:07:40;0000-00-00 00:00:00;0;-1;7;210;1;2;2;1;0;2;2397;33;49;13;31;2;6;6
768;u2YhDQtncK8;99790;DEPORTES;30;2014-08-15 16:46:19;2014-08-11 13:46:46;37;356373;7;210;1;1;1;0;0;1;2590;5;13;7;15;8;8;8
956;uVtN8Xeqj0M;99790;CINE;30;2014-12-11 16:08:55;2014-12-10 17:01:00;133;83275;7;210;1;3;4;1;2;4;2721;10;13;3;5;1;1;1
217;qdQ-2mnODCo;9850;MISC;30;2014-01-24 01:58:57;2014-01-27 03:16:28;143;-263851;6;150;4;4;4;2;1;4;1547;44;101;12;65;6;6;6
222;LDJ4hmw9i6I;9880;MISC;30;2014-01-28 01:00:32;2014-01-22 13:36:10;52;473062;6;120;2;3;3;1;1;3;1551;45;80;11;41;6;6;6
231;7SlILk2WMTI;9820;CINE;30;2014-02-03 13:54:34;2014-02-02 23:12:00;151;52954;6;180;5;6;7;4;2;7;1563;27;63;13;26;6;6;6
256;DXAva_gO8Qk;9820;MISC;30;2014-02-10 17:50:24;2014-01-08 21:31:49;104;2837915;6;180;2;2;3;1;1;3;1577;24;48;12;27;6;6;6
263;uKJaZDGVNWA;9820;DEPORTES;30;2014-02-13 02:49:59;2013-09-10 17:45:40;211;13424659;6;180;2;2;5;3;2;6;1579;21;42;6;21;5;5;5
266;keFBEoBy0zY;9820;DEPORTES;30;2014-02-15 01:28:08;2014-02-14 13:20:01;213;43687;6;180;2;6;8;4;2;8;1580;11;33;4;17;5;5;5
276;RvLmcRZte78;9820;MISC;30;2014-02-20 14:57:46;2014-02-20 01:36:17;114;48089;6;180;6;7;7;4;2;7;1615;27;40;36;42;5;5;5
303;6M-YX-r0Ll4;14820;MISC;30;2014-03-03 15:54:27;2014-02-10 19:53:25;119;1800062;6;180;2;2;2;1;0;2;2024;46;149;81;441;5;5;6
313;i7W3ICpONVs;9820;MISC;30;2014-03-04 18:46:50;2013-05-19 15:38:24;65;24980906;6;180;3;4;4;2;1;4;2032;44;153;50;449;5;5;6
424;bN7ksFEVO9U;29820;CINE;30;2014-04-03 15:15:32;2014-04-03 14:57:01;158;1111;6;180;2;5;5;3;1;5;2195;62;101;35;79;4;5;6
433;1P-oy6AFR6U;499820;CINE;30;2014-04-04 21:04:43;2014-04-04 17:00:35;64;14648;6;180;2;5;6;3;2;6;2208;62;102;43;80;4;6;6
456;QDvt5q6bt1s;99820;MISC;30;2014-04-10 01:55:01;2014-04-06 16:14:32;323;294029;6;180;4;5;5;4;0;5;2239;49;89;49;79;4;5;5
561;_wppM8ycod0;99820;CINE;30;2014-05-15 16:15:13;2014-05-15 15:59:53;77;920;6;180;2;2;3;1;1;3;2384;33;44;18;30;3;3;7
720;KbOQQNwj1-I;99820;VIDEOJUEGOS;30;2014-07-22 20:30:53;2014-07-22 11:59:51;392;30662;6;180;2;3;3;2;1;4;2537;13;25;28;40;2;2;9
727;7HEPRZuRWvc;99820;DEPORTES;30;2014-07-24 12:38:14;2014-07-24 07:36:20;185;18114;6;180;1;4;4;2;0;4;2540;16;26;26;42;1;8;8
938;LOyVvpXRX6w;99820;MISC;30;2014-12-03 18:20:12;2014-11-20 18:00:10;78;1124402;6;180;2;2;2;1;0;2;2717;4;9;2;3;0;1;1
948;aDEaAOcDKnA;99820;DEPORTES;30;2014-12-09 13:31:50;2014-12-08 21:27:13;89;57877;6;180;1;1;1;0;0;1;2720;10;11;3;6;1;1;1
247;NWd8La170L4;9850;DEPORTES;30;2014-02-07 14:28:51;2014-02-06 15:00:28;266;84503;5;150;4;4;5;2;2;5;1573;29;51;15;26;6;6;6
362;Wz-ELUw6xtY;9850;MISC;30;2014-03-17 00:24:08;2014-02-28 14:40:30;637;1417418;5;150;7;8;8;4;3;8;2096;56;83;46;74;4;7;7
372;DlM2CWNTQ84;9850;CINE;30;2014-03-19 14:05:53;2014-03-19 13:01:28;169;3865;5;150;2;6;7;3;3;7;2115;53;87;45;76;3;6;7
468;qtYWqE55s24;99850;VIDEOJUEGOS;30;2014-04-12 19:47:32;2014-04-12 16:00:41;135;13611;5;150;4;7;7;8;0;9;2254;46;84;45;82;5;5;5
507;bLBSoC_2IY8;99850;MISC;30;2014-04-29 19:10:36;2014-04-29 04:11:56;446;53920;5;150;1;2;2;1;0;2;2350;47;74;35;63;3;5;5
527;0d1zpt6k5OI;99850;MISC;30;2014-05-06 01:27:47;2014-05-06 01:04:23;130;1404;5;150;3;3;3;2;0;3;2361;24;64;11;51;5;5;5
599;o_24LPjOIHI;999850;VIAJES;30;2014-05-24 02:55:18;2014-05-14 18:11:33;265;809025;5;150;1;2;2;1;0;2;2399;34;42;15;25;2;6;6
733;BBiRLYu8Wjo;99850;IDEAS;30;2014-07-25 14:10:22;2014-07-22 05:18:36;135;291106;5;150;3;4;4;2;0;4;2546;18;28;30;46;1;8;8
791;Oya9LWABkf4;99850;DEPORTES;30;2014-08-29 01:53:52;2014-08-28 13:00:08;101;46424;5;150;1;1;1;1;0;2;2604;9;14;8;15;7;7;7
843;6C8OJsHfmpI;99850;MISC;30;2014-09-29 13:13:26;2014-09-22 14:00:21;325;601985;5;150;1;1;1;0;0;1;2682;14;18;21;30;0;0;0
898;n6S1JoCSVNU;99750;DEPORTES;50;2014-10-30 18:20:53;2014-10-30 16:03:19;136;8254;5;250;1;1;1;1;0;2;2701;5;13;0;6;0;0;0
934;B3_9b3BcCIQ;99850;DEPORTES;30;2014-11-26 17:57:09;2014-11-26 05:10:22;349;46007;5;150;1;1;1;0;0;1;2715;7;11;1;6;0;0;1
942;s0UWllveVrY;99850;MISC;30;2014-12-05 13:42:00;2014-12-05 12:33:07;128;4133;5;150;1;1;1;0;0;1;2719;8;10;3;5;0;1;1
950;qX2mpTMGjdY;99850;MISC;30;2014-12-09 18:22:57;2014-12-07 22:39:15;56;157422;5;150;1;1;1;0;0;1;2720;10;11;3;6;1;1;1
44;zAIPL5O9Uwk;9910;NA;30;2013-10-25 00:14:21;2013-02-28 04:41:13;95;20633588;4;90;6;8;8;3;4;8;623;163;310;137;373;9;9;10
239;6va3nTS2rHc;9880;MISC;30;2014-02-05 20:22:35;2014-02-04 23:02:12;420;76823;4;120;3;3;3;2;0;3;1571;31;61;14;29;6;6;6
278;-YCeIgt7hMs;9880;MISC;30;2014-02-20 20:09:14;0000-00-00 00:00:00;0;-1;4;120;4;5;5;1;1;5;1660;40;50;81;87;5;5;5
330;3_wJ5vG_wrw;9880;MISC;30;2014-03-10 04:05:00;2014-03-08 19:12:29;91;118351;4;120;2;4;4;2;1;4;2052;48;87;29;123;4;5;8
393;nz7sxt9xeJE;29880;MISC;30;2014-03-25 12:40:47;2014-03-25 00:21:28;298;44359;4;120;3;3;3;1;0;3;2152;63;90;48;87;5;6;6
417;wgSLxl1oAwA;119880;MISC;30;2014-04-01 15:26:51;2014-04-01 13:44:40;139;6131;4;120;3;5;5;2;2;5;2183;58;97;30;79;5;6;7
504;Afc7KH2ouJ4;99880;MISC;30;2014-04-29 01:27:54;2014-04-28 12:46:15;100;45699;4;120;1;2;2;1;0;2;2350;51;75;40;69;3;5;5
521;BayJQeTbULY;99880;MISC;30;2014-05-04 20:55:39;2014-05-02 11:56:08;203;205171;4;120;2;2;2;1;0;2;2357;25;67;9;55;5;5;5
534;lX4aXsiSjSE;99880;MISC;30;2014-05-06 23:31:55;2014-05-06 07:51:38;146;56417;4;120;3;5;5;1;3;5;2361;22;61;9;45;5;5;5
653;lu4ukHmXKFU;99880;IDEAS;30;2014-06-13 02:54:00;2014-06-12 14:34:59;230;44341;4;120;2;2;2;1;0;2;2438;30;46;11;23;3;3;3
949;D2QOtnLdnLQ;99880;MISC;30;2014-12-09 18:07:08;2014-12-01 07:54:47;91;727941;4;120;2;2;2;1;0;2;2720;10;11;3;6;1;1;1
290;wgeTrRQWDNw;39910;MISC;30;2014-02-25 18:30:59;2014-02-25 17:00:07;132;5452;3;90;2;2;2;1;0;2;1982;121;128;399;405;5;5;5
306;ybcvlxivscw;14910;MISC;30;2014-03-04 02:08:09;2014-03-03 17:03:28;105;32681;3;90;3;3;3;1;1;3;2026;43;151;58;443;5;5;6
329;xIASaUUwklk;9910;MISC;30;2014-03-10 03:49:18;0000-00-00 00:00:00;0;-1;3;90;3;5;5;3;1;5;2052;48;87;29;124;4;5;8
510;1fS26AiyREI;99910;M;30;2014-04-30 03:21:34;2014-04-29 14:00:02;189;48092;3;90;2;2;2;1;0;2;2353;47;77;30;66;3;5;5
609;CqSDWoAhvLU;999910;IDEAS;30;2014-05-28 04:50:12;2014-05-28 01:40:31;173;11381;3;90;3;3;3;1;1;3;2407;37;51;15;26;6;6;6
642;65Om9DUSukY;99910;VIDEOJUEGOS;30;2014-06-10 04:24:39;2014-06-09 18:04:22;303;37217;3;90;2;2;2;1;0;2;2432;32;52;13;28;4;4;4
681;Yo4F8cTPpnc;99910;VIAJES;30;2014-06-27 03:18:57;2014-06-03 03:17:38;253;2073679;3;90;1;3;3;1;0;3;2471;23;45;13;33;1;6;6
729;3N1Q8oFpX1Y;99910;IDEAS;30;2014-07-24 14:38:00;2014-07-16 12:46:38;194;697882;3;90;1;4;4;2;1;5;2541;16;26;27;43;1;8;8
753;agUF_53fmyw;99910;MISC;30;2014-08-06 13:34:37;2014-08-05 14:12:42;177;84115;3;90;1;1;1;0;0;1;2578;19;34;12;40;8;8;8
767;TLzhlsEFcVQ;99910;VIDEOJUEGOS;30;2014-08-14 21:26:36;2014-08-14 17:17:46;293;14930;3;90;1;2;2;1;0;2;2589;6;16;8;20;8;8;8
775;vFROAAtdFWE;99910;VIAJES;30;2014-08-19 16:56:34;2014-08-17 15:58:42;218;176272;3;90;1;1;1;0;0;1;2595;5;11;7;18;8;8;8
878;WR4QKAib3sM;99910;M;30;2014-10-20 13:18:26;2014-10-20 07:38:57;131;20369;3;90;1;1;1;0;0;1;2695;3;9;1;7;0;0;0
886;kjgJQ3con6U;99910;MISC;30;2014-10-22 12:52:25;2014-10-22 04:32:48;236;29977;3;90;1;1;1;0;0;1;2697;6;11;3;6;0;0;0
940;BjYWwZYLYEs;99910;M;30;2014-12-03 20:55:22;2014-12-03 21:59:43;251;-3861;3;90;1;2;2;1;0;2;2718;5;10;3;4;0;1;1
955;EWEl8-PHhMI;99910;MISC;30;2014-12-11 15:39:55;2014-12-10 18:29:14;116;76241;3;90;1;2;2;0;1;2;2721;10;13;3;5;1;1;1
400;CAXrgl_oF-8;119940;MISC;30;2014-03-27 12:40:15;2014-03-26 12:30:01;281;87014;2;60;2;2;2;1;0;2;2160;62;94;44;85;4;5;6
406;yUmSVcttXnI;99940;CINE;30;2014-03-29 17:05:55;2014-03-25 17:00:09;155;345946;2;60;2;2;4;2;1;4;2172;59;100;39;82;4;5;7
575;89yh3vYs-zo;999940;CINE;30;2014-05-19 18:09:15;2014-05-19 17:41:38;152;1657;2;60;2;2;2;1;0;2;2391;32;51;16;32;3;7;7
766;uDJEyAVZM80;99940;MISC;30;2014-08-14 13:51:48;2014-08-11 11:34:55;101;267413;2;60;1;1;1;0;0;1;2589;5;20;9;21;8;8;8
909;s0MDY9fl-IA;99940;VIAJES;30;2014-11-06 19:41:41;2014-11-04 14:04:05;583;193056;2;60;1;1;2;2;0;3;2707;7;10;6;6;0;0;0
915;KkOCeAtKHIc;99940;IDEAS;30;2014-11-07 15:53:37;2014-11-06 16:39:44;235;83633;2;60;1;1;1;0;0;1;2707;7;10;5;6;0;0;0
957;2uSAHqxs5n4;99940;M;30;2014-12-22 00:28:50;2014-11-24 18:54:54;251;2352836;2;60;1;1;1;0;0;1;2723;4;11;0;4;0;0;0
959;1zw4fPT8lZ0;99940;DEPORTES;30;2014-12-22 00:43:34;2014-12-05 22:36:14;195;1390040;2;60;1;1;1;0;0;1;2723;4;11;0;4;0;0;0
171;zHbk92G655k;9970;MISC;30;2014-01-10 20:52:18;2014-01-08 16:39:14;154;187984;1;30;2;2;2;1;0;2;1499;90;118;73;104;8;8;8
243;ZkcAGvXrRw8;9970;MISC;30;2014-02-06 18:53:25;2014-02-06 07:24:54;200;41311;1;30;2;2;2;1;0;2;1573;30;59;15;30;6;6;6
271;0CMKF9Me4Ao;9970;MISC;30;2014-02-19 00:03:32;0000-00-00 00:00:00;0;-1;1;30;3;3;3;1;1;3;1583;10;24;6;15;5;5;5
307;ydwGnDs4lWs;14970;MISC;30;2014-03-04 02:29:12;0000-00-00 00:00:00;0;-1;1;30;2;2;2;1;0;2;2026;43;151;58;443;5;5;6
382;VEQXeLjY9ak;89970;MISC;30;2014-03-22 13:54:20;2014-03-21 20:08:07;109;63973;1;30;3;3;3;2;0;3;2131;58;86;41;81;5;5;6
399;fOvITFK98gg;9970;CINE;30;2014-03-27 03:33:15;2014-03-26 23:30:03;155;14592;1;30;2;2;4;2;1;4;2160;62;94;44;87;4;5;6
451;k7-3xEpyAgo;199970;DEPORTES;30;2014-04-09 14:40:18;2014-04-04 16:21:57;51;425901;1;30;3;3;3;2;0;3;2232;49;86;46;75;5;6;6
828;5xLBtyHOMsw;99970;MISC;30;2014-09-22 23:28:27;0000-00-00 00:00:00;0;-1;1;30;1;1;1;0;0;1;2661;5;16;9;34;0;0;0
924;UWTynsei5sg;99970;CINE;30;2014-11-19 03:04:54;2014-11-18 13:45:03;100;47991;1;30;1;2;2;0;1;2;2713;4;8;4;8;0;0;0
960;mlYklteg2vQ;99970;DEPORTES;30;2014-12-22 00:56:03;2014-12-16 18:31:48;232;455055;1;30;1;1;1;0;0;1;2723;4;11;0;4;0;0;0
